iwx_band,date,lon,lat,erc,bi,wui proximity
1257,2020-02-22 08:00,-120.906076771539,39.251870418856,65,60,0
1281,2020-02-23 08:00,-120.689289409954,39.1675078287186,67,59,2130.6337890625
1286,2020-02-23 13:00,-120.986364855653,39.0397115909553,54,54,0
1295,2020-02-23 22:00,-120.963592634573,39.1264417503505,53,52,0
1316,2020-02-24 19:00,-121.060747289321,39.1940453351063,53,76,0
1330,2020-02-25 09:00,-120.903620603556,39.2676155051434,65,85,0
1340,2020-02-25 19:00,-120.879147574374,39.0997017287861,58,75,0
1344,2020-02-25 23:00,-121.034752522814,39.1142906033442,55,71,0
1349,2020-02-26 04:00,-120.860603264578,39.0436470889533,61,52,0
1369,2020-02-27 00:00,-121.039214365311,39.0950733834654,48,40,0
1370,2020-02-27 01:00,-120.902025142321,39.0440223948748,53,44,0
1375,2020-02-27 06:00,-121.031261151254,39.1280399498322,49,41,0
1375,2020-02-27 06:00,-120.805657915234,39.2036645446232,64,53,0
1377,2020-02-27 08:00,-120.70844438709,39.0954813345081,65,54,0
1390,2020-02-27 21:00,-121.018027610411,39.3065254629824,56,48,0
1396,2020-02-28 03:00,-120.571217244901,39.0862040081898,68,76,5098.67626953125
1421,2020-02-29 04:00,-121.026479882604,39.2543320549954,51,58,0
1424,2020-02-29 07:00,-121.004768544759,39.2432714584849,51,58,0
1430,2020-02-29 13:00,-120.803704548704,39.0092976939865,58,71,0
1436,2020-02-29 19:00,-121.017887182215,39.1621208011981,47,56,0
1492,2020-03-03 03:00,-120.966713840568,39.2352864447419,62,88,0
1493,2020-03-03 04:00,-120.944828350099,39.0194332440817,57,77,0
1507,2020-03-03 18:00,-121.028293680442,39.124770270839,56,75,0
1515,2020-03-04 02:00,-121.075417490965,39.2714281040601,62,60,0
1529,2020-03-04 16:00,-121.055278315523,39.1477629904551,57,53,0
1536,2020-03-04 23:00,-120.953936809703,39.0134024635616,58,54,0
1551,2020-03-05 14:00,-121.029812300269,39.0149540390159,55,58,0
1568,2020-03-06 07:00,-121.03650499945,39.1305632218997,39,23,0
1570,2020-03-06 09:00,-120.956602326672,39.3169112116938,52,65,0
1570,2020-03-06 09:00,-121.022909453396,39.2226307064868,42,24,210
1571,2020-03-06 10:00,-121.127947350964,39.3149450164536,55,65,0
1689,2020-03-11 08:00,-120.749706580939,39.3344539332046,54,49,1620
1719,2020-03-12 14:00,-121.000526995582,39.0428925992429,50,62,0
1723,2020-03-12 18:00,-120.947633746682,39.1233453083407,52,63,0
1732,2020-03-13 03:00,-120.860913133693,38.9876117231763,38,23,0
1736,2020-03-13 07:00,-120.636134067131,39.3527510739744,42,30,0
1738,2020-03-13 09:00,-120.826960798402,39.1017901040713,39,25,0
1746,2020-03-13 17:00,-120.855995620429,39.3989971006804,39,27,432.666137695312
1754,2020-03-14 01:00,-121.045851374744,39.085110053399,24,21,0
2216,2020-04-02 07:00,-120.828123681764,38.9849083419192,36,50,0
2588,2020-04-17 19:00,-120.94542167636,39.3419298073842,46,42,0
2594,2020-04-18 01:00,-120.936006756825,39.0716879460373,37,38,0
2613,2020-04-18 20:00,-121.000117471101,38.9717372926253,39,39,0
2662,2020-04-20 21:00,-120.65805401608,39.3447195497548,33,30,228.473190307617
2704,2020-04-22 15:00,-120.888508936473,39.1274350404265,44,41,0
2735,2020-04-23 22:00,-120.846463127701,38.9938978542511,45,51,0
2805,2020-04-26 20:00,-121.115476458712,39.2900648801628,53,58,0
2806,2020-04-26 21:00,-120.916950778722,39.3075683093946,53,60,0
2837,2020-04-28 04:00,-120.999850464268,39.1758117853515,59,56,0
2859,2020-04-29 02:00,-120.592527551223,39.1801870461907,54,64,5144.3662109375
3000,2020-05-04 23:00,-120.768846145426,39.2748817179373,64,49,276.586334228516
3005,2020-05-05 04:00,-121.036834530476,39.1160792459909,61,60,0
3040,2020-05-06 15:00,-121.03307698914,39.2843028361305,65,80,0
3053,2020-05-07 04:00,-120.891486795401,39.3881550433626,67,77,0
3057,2020-05-07 08:00,-120.792908221248,39.3550399489636,68,72,0
3069,2020-05-07 20:00,-120.700216375867,39.0916150951037,66,68,192.093734741211
3082,2020-05-08 09:00,-120.944408348736,39.1420230309282,67,59,0
3106,2020-05-09 09:00,-121.097507631865,39.2424728150332,69,66,0
3109,2020-05-09 12:00,-120.884656821611,39.4070083944288,71,71,603.738342285156
3110,2020-05-09 13:00,-120.819311659624,39.0052746774784,69,72,0
3118,2020-05-09 21:00,-121.020497357114,39.1468907345592,68,65,0
3141,2020-05-10 20:00,-121.122487678631,39.2811305654758,69,77,0
3141,2020-05-10 20:00,-120.977917748256,39.2959097040254,68,77,0
3171,2020-05-12 02:00,-120.856751454497,39.1713432000988,40,25,0
3232,2020-05-14 15:00,-120.88982188546,39.1828668675613,49,47,408.044128417969
3247,2020-05-15 06:00,-121.049481006665,39.3738084451858,55,55,30
3378,2020-05-20 17:00,-120.904783637101,39.1903341601033,28,24,0
3423,2020-05-22 14:00,-120.864787251641,39.087679197359,43,52,0
3509,2020-05-26 04:00,-120.992494750086,39.2929183231309,60,54,0
3542,2020-05-27 13:00,-120.817331392772,39.0078962289718,58,54,0
3595,2020-05-29 18:00,-120.970706575177,39.2569191589522,45,24,0
3680,2020-06-02 07:00,-121.023764267169,39.0563985296149,61,59,0
3681,2020-06-02 08:00,-121.125718610984,39.2943291569336,62,59,0
3690,2020-06-02 17:00,-120.770940755849,39.1614276130897,57,50,1065.31689453125
3723,2020-06-04 02:00,-120.670224024201,39.1085098724368,61,68,1171.53735351562
3737,2020-06-04 16:00,-120.598540335801,39.2163521742558,61,69,7680.234375
3751,2020-06-05 06:00,-120.66632446807,39.0242809595485,62,80,1800.99975585938
3768,2020-06-05 23:00,-120.999012418905,38.9500668399046,67,90,258.069763183594
3791,2020-06-06 22:00,-120.573811337788,39.3417904471885,44,30,510
3796,2020-06-07 03:00,-120.999208334035,39.1235523421942,64,71,0
3851,2020-06-09 10:00,-120.843030608008,39.1974225619826,67,68,0
3858,2020-06-09 17:00,-120.611479303544,39.3884676028025,64,60,1231.09704589844
3876,2020-06-10 11:00,-120.589947035915,39.1549582471586,64,60,4706.84619140625
3876,2020-06-10 11:00,-121.010636561023,39.0469076504772,69,66,0
3899,2020-06-11 10:00,-120.953112198659,39.0956122192013,69,84,0
3915,2020-06-12 02:00,-120.851488929034,39.2267288320773,48,26,432.666137695312
3936,2020-06-12 23:00,-121.013834855737,39.0991956840004,53,22,0
3940,2020-06-13 03:00,-120.958070271547,39.0602244978526,62,64,0
3962,2020-06-14 01:00,-121.001741796806,39.2089649767951,66,58,0
4008,2020-06-15 23:00,-120.927731993602,39.2535339205991,66,67,0
4009,2020-06-16 00:00,-120.969944340474,39.1146035224476,68,69,0
4052,2020-06-17 19:00,-120.894662755644,39.2896782637801,71,96,0
4053,2020-06-17 20:00,-120.977560689192,39.2588388557207,71,98,0
4070,2020-06-18 13:00,-121.053739631795,39.112592866468,76,89,0
4081,2020-06-19 00:00,-120.881280544156,39.1078551626265,75,67,0
4087,2020-06-19 06:00,-120.774909288761,39.3088320203089,72,63,30
4098,2020-06-19 17:00,-121.030930854524,39.093177474664,77,70,0
4113,2020-06-20 08:00,-120.991689428104,39.1506016799476,76,80,0
4116,2020-06-20 11:00,-120.523615507922,39.0930515597441,72,66,8906.767578125
4122,2020-06-20 17:00,-120.748736538816,39.1310461589625,72,71,1698.38159179688
4124,2020-06-20 19:00,-121.032845688506,39.3381350726811,75,74,0
4126,2020-06-20 21:00,-121.039627868897,39.1928521353271,79,82,0
4128,2020-06-20 23:00,-120.698706281456,39.1883072448605,73,68,2571.08911132812
4130,2020-06-21 01:00,-121.07605093623,39.1870077912271,79,70,0
4133,2020-06-21 04:00,-120.965527910659,39.0999895712265,76,70,0
4138,2020-06-21 09:00,-120.63368703344,39.1807203541113,75,58,2748.23559570312
4147,2020-06-21 18:00,-120.847703797858,39.0357595827925,75,69,0
4152,2020-06-21 23:00,-121.063385182946,39.3637406462351,76,65,0
4153,2020-06-22 00:00,-121.138386083404,39.356607559289,79,65,0
4155,2020-06-22 02:00,-121.009823140197,39.012701784339,78,69,0
4158,2020-06-22 05:00,-120.868158111124,39.3197567250594,75,62,0
4181,2020-06-23 04:00,-121.071231226396,39.232918737451,78,80,0
4189,2020-06-23 12:00,-121.039284820818,39.1857146134991,80,80,30
4200,2020-06-23 23:00,-120.910647358522,39.2431750264603,77,79,0
4203,2020-06-24 02:00,-120.904369192289,39.2098183082045,77,70,0
4206,2020-06-24 05:00,-120.892210544325,39.3747047867899,75,65,169.705627441406
4219,2020-06-24 18:00,-120.910151597363,39.3460966260952,75,65,0
4225,2020-06-25 00:00,-120.809130685677,39.0051407094462,74,67,0
4225,2020-06-25 00:00,-120.83965921847,39.0800757874789,77,68,0
4233,2020-06-25 08:00,-120.753249111675,39.0015958448061,76,67,0
4240,2020-06-25 15:00,-120.918346155476,39.0678314761099,77,71,0
4240,2020-06-25 15:00,-120.765364557367,39.2711573774335,75,64,30
4248,2020-06-25 23:00,-121.080363235044,39.2546042543332,80,68,0
4248,2020-06-25 23:00,-120.745395227206,39.0580438301982,73,63,0
4269,2020-06-26 20:00,-120.984468770174,39.2485504314097,79,68,0
4271,2020-06-26 22:00,-120.978224943111,39.3235664365798,79,69,0
4273,2020-06-27 00:00,-120.919920163457,39.0021043725191,80,95,0
4276,2020-06-27 03:00,-121.00589219868,39.1867662963145,81,93,0
4278,2020-06-27 05:00,-121.053937370186,39.1624563674934,82,93,0
4278,2020-06-27 05:00,-121.029109401928,39.2751382323818,80,92,90
4308,2020-06-28 11:00,-120.984052866462,39.3431614235839,76,84,0
4310,2020-06-28 13:00,-120.626678616076,39.2796146610834,75,92,2108.76733398438
4326,2020-06-29 05:00,-120.716665474438,39.3439287945777,77,93,1719.44750976562
4329,2020-06-29 08:00,-120.996286279233,39.2336489462014,82,99,0
4339,2020-06-29 18:00,-121.097320777147,39.330134889414,83,99,0
4340,2020-06-29 19:00,-121.064198515986,39.3413918864505,80,98,0
4341,2020-06-29 20:00,-121.039101633231,39.1430580100373,83,99,0
4343,2020-06-29 22:00,-120.819058058886,38.9972919571994,80,98,0
4344,2020-06-29 23:00,-120.913378709503,39.1528227120617,80,98,0
4350,2020-06-30 05:00,-120.99876300353,39.0831726721738,83,79,0
4353,2020-06-30 08:00,-120.772597146804,39.0103894919394,77,74,381.837677001953
4354,2020-06-30 09:00,-120.883022794998,39.390991130549,76,74,0
4373,2020-07-01 04:00,-121.093690889988,39.242982950203,87,72,0
4377,2020-07-01 08:00,-121.038402536044,39.0650226512841,89,74,0
4379,2020-07-01 10:00,-120.831774464941,39.0129756631068,82,72,0
4383,2020-07-01 14:00,-120.672154618487,39.0807002918883,79,72,2028.05322265625
4389,2020-07-01 20:00,-121.089418686051,39.2832381965158,86,72,0
4399,2020-07-02 06:00,-121.006186426856,39.0846930629198,85,86,0
4403,2020-07-02 10:00,-121.068978938998,39.3589853676035,83,77,0
4409,2020-07-02 16:00,-120.976423663186,38.9918661247244,87,88,0
4432,2020-07-03 15:00,-120.976276375954,39.0110217606698,83,81,0
4433,2020-07-03 16:00,-120.565611991674,39.0909366051344,77,78,5811.1787109375
4435,2020-07-03 18:00,-120.850086925477,39.3034931780788,78,82,30
4435,2020-07-03 18:00,-120.860635872294,39.310761996158,78,82,0
4438,2020-07-03 21:00,-120.990602581755,39.339046001858,80,80,0
4444,2020-07-04 03:00,-120.685180796948,39.0254325904453,82,74,917.823486328125
4447,2020-07-04 06:00,-121.014125659705,39.2965153104997,84,70,0
4449,2020-07-04 08:00,-120.965998607626,39.1971821507209,85,74,0
4452,2020-07-04 11:00,-121.048496199263,39.0926042791152,89,76,0
4459,2020-07-04 18:00,-120.503718640401,39.0511136066573,82,74,9365.623046875
4462,2020-07-04 21:00,-120.739877219552,39.1087508542209,79,71,0
4467,2020-07-05 02:00,-121.06706760695,39.3402469617852,88,85,0
4468,2020-07-05 03:00,-120.97874251877,38.9531377700127,94,89,0
4469,2020-07-05 04:00,-120.965723919546,39.0974547028388,89,84,0
4476,2020-07-05 11:00,-120.97172072768,39.0011499700944,92,87,0
4480,2020-07-05 15:00,-120.534390029441,39.087554702279,84,80,7780.24365234375
4481,2020-07-05 16:00,-120.692301258362,39.2918094317123,84,75,301.496246337891
4488,2020-07-05 23:00,-121.038405459313,39.2161146398077,89,86,0
4498,2020-07-06 09:00,-120.92274625659,39.007066403403,90,93,0
4499,2020-07-06 10:00,-120.908787562521,39.2626783415958,87,87,0
4501,2020-07-06 12:00,-121.043040193873,39.2703318388955,88,87,0
4506,2020-07-06 17:00,-121.046988135057,39.1982670352668,89,89,30
4513,2020-07-07 00:00,-120.968320608702,39.2604577623851,88,75,0
4522,2020-07-07 09:00,-120.768384749599,39.0076482418993,86,76,0
4530,2020-07-07 17:00,-120.592878754747,39.3454221025191,89,77,1603.80798339844
4541,2020-07-08 04:00,-120.96621170316,39.1843881067877,89,82,0
4541,2020-07-08 04:00,-120.705933316477,39.2142604316341,85,81,366.196655273438
4547,2020-07-08 10:00,-120.966605948517,39.2452871983417,88,83,0
4554,2020-07-08 17:00,-120.730490259058,39.208717836451,89,83,0
4558,2020-07-08 21:00,-120.565273556782,39.1726802542201,86,86,7051.595703125
4559,2020-07-08 22:00,-121.037172648405,39.116009540903,91,84,0
4559,2020-07-08 22:00,-120.836618529614,39.1760116381638,87,78,0
4560,2020-07-08 23:00,-121.020111050831,39.0172329352294,91,85,0
4567,2020-07-09 06:00,-121.08567278563,39.2388138823828,92,86,0
4569,2020-07-09 08:00,-120.61936708003,39.1049774835234,85,84,4744.27001953125
4576,2020-07-09 15:00,-120.945749744583,39.3191344070479,88,86,0
4580,2020-07-09 19:00,-121.000460681018,39.0293235221049,91,89,0
4582,2020-07-09 21:00,-120.909509115024,38.9651683165788,90,88,0
4599,2020-07-10 14:00,-120.965359188545,38.9974706610027,94,83,0
4602,2020-07-10 17:00,-120.947879944766,39.0415325952639,92,81,0
4602,2020-07-10 17:00,-120.878188619648,39.048356651169,90,80,0
4605,2020-07-10 20:00,-121.041435478181,39.2287983338924,92,81,0
4607,2020-07-10 22:00,-121.008280316927,39.1513463491875,92,80,0
4613,2020-07-11 04:00,-121.104977189317,39.2450907994875,95,85,0
4615,2020-07-11 06:00,-120.959009322712,38.9979462244187,96,91,0
4624,2020-07-11 15:00,-121.021461468262,39.1835627346448,93,88,0
4625,2020-07-11 16:00,-121.034748670914,39.1985699504311,93,88,0
4626,2020-07-11 17:00,-121.030765637478,39.2767382801759,92,84,152.970581054688
4629,2020-07-11 20:00,-121.023251064473,39.2297683325003,92,86,0
4630,2020-07-11 21:00,-121.057528224264,39.264022486771,93,83,0
4632,2020-07-11 23:00,-120.985409494594,39.1039389242559,94,89,0
4635,2020-07-12 02:00,-121.04024877224,39.1062266139269,97,87,0
4637,2020-07-12 04:00,-121.010481586364,39.2152070613652,95,85,0
4638,2020-07-12 05:00,-121.017904330209,39.2125714282969,95,85,0
4640,2020-07-12 07:00,-120.974139132066,39.1378559649972,95,86,0
4643,2020-07-12 10:00,-121.052380630218,39.2484472251368,95,86,0
4644,2020-07-12 11:00,-121.058680254432,39.1686869486752,96,85,0
4648,2020-07-12 15:00,-120.858356968973,39.3860458587365,90,80,543.323120117188
4653,2020-07-12 20:00,-120.82511161424,39.4063956137756,92,80,420
4658,2020-07-13 01:00,-121.048009048033,39.205265084805,95,89,0
4663,2020-07-13 06:00,-120.822821849644,39.2309178767782,92,91,432.666137695312
4669,2020-07-13 12:00,-120.901400016235,39.2406335615885,93,91,127.27921295166
4677,2020-07-13 20:00,-120.893337663734,39.0119966831529,94,95,0
4679,2020-07-13 22:00,-121.058061454437,39.1607742649819,96,91,0
4685,2020-07-14 04:00,-121.036238289774,39.1195289349301,94,90,0
4698,2020-07-14 17:00,-121.029693485801,39.0629379510366,94,90,0
4704,2020-07-14 23:00,-120.695809733559,39.0310253240581,91,83,60
4706,2020-07-15 01:00,-120.728743982659,39.001884039168,91,79,0
4708,2020-07-15 03:00,-120.924888827985,39.1731886562714,91,85,0
4709,2020-07-15 04:00,-121.010512771212,39.2914358801676,92,84,0
4709,2020-07-15 04:00,-120.905834818453,39.2904421341663,92,79,0
4713,2020-07-15 08:00,-120.811095887162,39.1953519566218,90,76,0
4720,2020-07-15 15:00,-120.959259901319,39.2955779535352,92,83,0
4724,2020-07-15 19:00,-120.649184462393,39.2315831545145,91,89,3667.86059570312
4725,2020-07-15 20:00,-121.092045460189,39.3644966704062,93,83,0
4732,2020-07-16 03:00,-120.939114424535,39.0702181027022,91,92,0
4735,2020-07-16 06:00,-121.086241754264,39.3573731204843,93,88,0
4740,2020-07-16 11:00,-120.619270229545,39.4547425657174,92,87,3935.60668945312
4740,2020-07-16 11:00,-120.927310231247,39.0438196909422,91,92,0
4741,2020-07-16 12:00,-120.910308560946,39.2546071278243,92,85,0
4752,2020-07-16 23:00,-120.977898215252,38.956915093529,94,92,0
4755,2020-07-17 02:00,-120.856443504977,39.286401327391,88,81,496.58837890625
4764,2020-07-17 11:00,-121.060946123553,39.3373475535191,91,90,0
4765,2020-07-17 12:00,-120.798450836836,39.3999047786759,88,74,1310.41979980469
4780,2020-07-18 03:00,-121.018202355149,39.0190127170985,93,85,0
4781,2020-07-18 04:00,-121.061342963127,39.2183210651186,92,84,0
4794,2020-07-18 17:00,-120.97004787116,39.3199763640173,91,81,0
4794,2020-07-18 17:00,-121.065185840509,39.2846264353651,92,84,0
4796,2020-07-18 19:00,-120.891476416053,38.9777396660929,93,84,0
4797,2020-07-18 20:00,-121.059279512394,39.1549780503434,94,85,0
4800,2020-07-18 23:00,-121.102077336473,39.2922743208025,93,83,0
4802,2020-07-19 01:00,-120.922010247166,38.9894809562092,92,90,0
4803,2020-07-19 02:00,-120.65170817474,39.3651121975891,91,84,0
4804,2020-07-19 03:00,-121.047965702769,39.1650736108843,94,86,0
4810,2020-07-19 09:00,-120.771522765606,39.098701453426,87,79,301.496246337891
4812,2020-07-19 11:00,-120.566433001752,39.276549840986,92,84,1965.40075683594
4822,2020-07-19 21:00,-120.594514659166,39.2852818629307,91,82,1972.02941894531
4824,2020-07-19 23:00,-121.012788543899,39.0766799167162,93,87,0
4828,2020-07-20 03:00,-121.038365098705,39.1512496032039,93,84,0
4830,2020-07-20 05:00,-121.061451255468,39.1672837832669,93,84,0
4831,2020-07-20 06:00,-121.032498379543,39.2991154891232,91,80,0
4833,2020-07-20 08:00,-121.010003132998,39.1737232245923,92,84,0
4844,2020-07-20 19:00,-120.850189705185,39.1391569627012,89,77,0
4853,2020-07-21 04:00,-120.634482589108,39.1777900362805,88,80,2424.06689453125
4855,2020-07-21 06:00,-120.824146567502,39.3611504836079,90,77,120
4856,2020-07-21 07:00,-120.878753686864,39.2671577258074,90,84,268.328155517578
4857,2020-07-21 08:00,-120.611590761817,39.3574304324678,92,82,30
4857,2020-07-21 08:00,-120.88110297259,39.1807717062182,90,87,201.246109008789
4864,2020-07-21 15:00,-120.646216496514,39.2501848405104,89,80,2823.34912109375
4879,2020-07-22 06:00,-120.897724391442,39.133029243371,91,94,0
4880,2020-07-22 07:00,-120.864790156579,38.9904190594705,91,95,0
4888,2020-07-22 15:00,-120.903771817635,39.1450920688299,91,94,0
4891,2020-07-22 18:00,-120.489074552873,39.1146870052742,89,77,12689.2900390625
4897,2020-07-23 00:00,-120.640695909798,39.2144705629872,89,72,4783.65966796875
4901,2020-07-23 04:00,-121.00910902233,39.3111297385523,91,86,0
4902,2020-07-23 05:00,-120.943585016804,39.1283340817373,92,87,0
4903,2020-07-23 06:00,-120.702174003882,39.1222376449307,86,74,30
4904,2020-07-23 07:00,-120.624835702173,39.3087870439227,91,74,0
4906,2020-07-23 09:00,-120.663080652002,39.2151979899586,88,72,3073.49975585938
4907,2020-07-23 10:00,-121.032908255169,39.0237406597065,93,89,42.4264068603516
4912,2020-07-23 15:00,-121.032341668332,39.2503538890526,92,87,0
4917,2020-07-23 20:00,-121.066938862999,39.3419370732134,92,86,0
4917,2020-07-23 20:00,-121.08446546211,39.1697443390023,94,89,0
4918,2020-07-23 21:00,-120.747613529464,39.2900021012068,88,75,0
4920,2020-07-23 23:00,-120.936077329901,39.1307067310936,92,86,0
4927,2020-07-24 06:00,-120.564277395184,39.1980763534313,88,81,8253.544921875
4927,2020-07-24 06:00,-120.856180795396,39.0392882449448,89,89,152.970581054688
4937,2020-07-24 16:00,-120.893794238924,39.1435337083557,91,90,0
4938,2020-07-24 17:00,-120.672183712437,39.233016452504,88,82,1701.55810546875
4940,2020-07-24 19:00,-120.746402838059,39.4196163795079,89,82,0
4940,2020-07-24 19:00,-120.991028292355,39.0684107052847,90,92,0
4942,2020-07-24 21:00,-121.066211576494,39.3193507391873,92,91,0
4950,2020-07-25 05:00,-120.947957720597,39.3965690098738,90,77,0
4962,2020-07-25 17:00,-120.596450572244,39.124569648817,90,82,5177.58642578125
4962,2020-07-25 17:00,-120.946861793825,39.2934067626737,93,82,0
4967,2020-07-25 22:00,-120.936802874885,39.0842733552269,92,85,0
4968,2020-07-25 23:00,-120.526666898469,39.1868368064331,89,79,10182.7802734375
4971,2020-07-26 02:00,-121.003848586394,39.0111616337815,95,85,0
4980,2020-07-26 11:00,-120.786159960676,39.3420056633013,93,78,0
4982,2020-07-26 13:00,-121.109479394063,39.2413885734059,96,83,0
4982,2020-07-26 13:00,-120.994068981815,39.0029212687978,95,85,0
4984,2020-07-26 15:00,-121.039175886228,39.3426562292651,94,81,0
4989,2020-07-26 20:00,-121.094656103449,39.3462122949651,95,82,0
4993,2020-07-27 00:00,-121.111679730757,39.3521323117081,95,91,0
5005,2020-07-27 12:00,-120.897949205867,39.2690527712138,94,88,0
5007,2020-07-27 14:00,-120.989531842657,39.1022591134908,95,94,0
5008,2020-07-27 15:00,-120.891539607999,38.9882569139817,94,95,0
5010,2020-07-27 17:00,-120.990406227549,39.3559960814101,94,88,0
5011,2020-07-27 18:00,-120.69366751334,39.1915459472028,92,81,2720.58813476562
5013,2020-07-27 20:00,-121.055709740229,39.2106097471461,96,94,0
5021,2020-07-28 04:00,-120.737296353098,39.0181450882206,94,85,308.868927001953
5025,2020-07-28 08:00,-120.763326571649,39.3671473457747,94,81,615.548522949219
5029,2020-07-28 12:00,-120.849293588474,39.1055358469001,94,85,0
5031,2020-07-28 14:00,-120.958985606485,39.2690248502511,95,87,0
5031,2020-07-28 14:00,-121.014300390101,39.3144990724718,95,87,0
5032,2020-07-28 15:00,-120.974205109867,39.0350083625533,95,88,0
5035,2020-07-28 18:00,-121.008051653976,39.3060796901184,95,87,42.4264068603516
5036,2020-07-28 19:00,-121.026373825129,39.193363362489,96,88,0
5037,2020-07-28 20:00,-120.996005783199,39.0526943508036,96,88,0
5037,2020-07-28 20:00,-120.861492916545,39.0689572183827,94,86,0
5037,2020-07-28 20:00,-120.90250003996,39.1528351352061,95,86,0
5043,2020-07-29 02:00,-120.960259960169,39.1035669869365,96,94,0
5044,2020-07-29 03:00,-121.036428548815,39.0676477171068,97,94,0
5044,2020-07-29 03:00,-120.89125974529,39.1786928332494,96,95,182.482879638672
5045,2020-07-29 04:00,-121.03093065442,39.1178506504585,97,95,0
5047,2020-07-29 06:00,-120.880139822856,39.0135957547759,96,95,0
5049,2020-07-29 08:00,-120.95925124163,39.2584375602055,95,95,0
5049,2020-07-29 08:00,-120.644253778863,39.0190715828937,94,90,3309.53173828125
5052,2020-07-29 11:00,-120.803809952019,39.0386428550255,95,94,0
5053,2020-07-29 12:00,-120.75792392083,39.2987106823182,94,91,0
5054,2020-07-29 13:00,-120.788164356349,39.0903200649341,94,94,1520.85498046875
5056,2020-07-29 15:00,-120.956172611617,39.2136121699469,96,95,0
5057,2020-07-29 16:00,-121.002681797437,39.2270676125952,96,94,0
5059,2020-07-29 18:00,-121.0168351477,39.2887507056414,96,95,0
5062,2020-07-29 21:00,-120.887053089742,39.2690638445778,95,94,0
5063,2020-07-29 22:00,-120.909714398798,39.0690486899988,96,95,0
5068,2020-07-30 03:00,-121.047912837453,39.2676655542742,96,97,0
5070,2020-07-30 05:00,-120.727084247677,39.1999922685955,96,98,371.079498291016
5073,2020-07-30 08:00,-120.690025252865,39.2842385898743,93,95,0
5074,2020-07-30 09:00,-121.063601920471,39.1302426731919,97,98,0
5075,2020-07-30 10:00,-120.765997129609,39.0153380016564,95,98,201.246109008789
5075,2020-07-30 10:00,-121.124505153238,39.3370085457428,97,98,0
5078,2020-07-30 13:00,-120.953882300129,39.2102016817629,96,98,0
5082,2020-07-30 17:00,-120.958785268043,39.0323608129771,96,97,0
5083,2020-07-30 18:00,-120.913088976802,39.1323740532068,96,98,0
5084,2020-07-30 19:00,-121.040272970592,39.244008694586,97,98,0
5084,2020-07-30 19:00,-120.692151549358,39.0611271491565,94,97,1456.46826171875
5086,2020-07-30 21:00,-120.778266416909,39.100373421349,92,97,873.613159179688
5086,2020-07-30 21:00,-120.951777635959,39.1557541299093,96,98,210
5090,2020-07-31 01:00,-120.898034377849,39.15458140417,96,98,0
5090,2020-07-31 01:00,-120.986439808931,39.0718500484062,96,98,0
5092,2020-07-31 03:00,-120.954552368795,39.0770233641081,96,98,0
5095,2020-07-31 06:00,-120.608091225791,39.1665175215045,94,95,3303.40747070312
5098,2020-07-31 09:00,-120.663849636172,39.4072473674102,95,96,1015.13543701172
5098,2020-07-31 09:00,-120.792774035226,39.054749445219,95,98,0
5108,2020-07-31 19:00,-121.000365514729,39.1186017261195,97,98,0
